10000	0.53291	0.26448
10064	0.537073	0.2678
10128	0.551422	0.271411
10192	0.576046	0.274633
10256	0.591683	0.278209
10320	0.600694	0.281023
10384	0.585144	0.28647
10448	0.578205	0.288787
10512	0.584522	0.292117
10576	0.589157	0.295824
10640	0.593411	0.299789
10704	0.602197	0.30246
10768	0.602241	0.306919
10832	0.618419	0.310836
10896	0.60669	0.314936
10960	0.629368	0.318409
11024	0.645237	0.321447
